Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-08T14:24:08,environment,Anomaly,73.4,116.0,103.0,117.5,IPC1
2025-08-08T14:24:09,environment,Anomaly,73.4,103.5,116.5,102.5,IPC1
2025-08-08T14:24:10,environment,Anomaly,54.3,38.0,160.5,103.0,IPC1
2025-08-08T14:24:12,environment,Anomaly,55.3,30.0,29.5,49.5,IPC1
2025-08-08T14:24:13,environment,Anomaly,55.3,30.0,29.5,103.0,IPC1
2025-08-08T14:24:14,environment,Anomaly,53.4,102.5,30.0,29.5,IPC1
2025-08-08T14:24:15,environment,Anomaly,54.8,30.0,29.5,103.0,IPC1
2025-08-08T14:24:16,environment,Anomaly,54.8,30.0,29.5,171.5,IPC1
2025-08-08T14:24:17,environment,Anomaly,54.8,29.5,30.0,103.5,IPC1
2025-08-08T14:24:18,environment,Anomaly,58.5,30.0,118.5,50.5,IPC1
2025-08-08T14:24:19,environment,Anomaly,58.5,30.0,103.0,151.0,IPC1
2025-08-08T14:24:20,environment,Anomaly,58.5,30.0,49.0,29.5,IPC1
2025-08-08T14:24:21,environment,Anomaly,58.5,30.0,48.5,49.5,IPC1
2025-08-08T14:24:22,environment,Anomaly,54.6,30.0,29.5,48.5,IPC1
2025-08-08T14:24:23,environment,Anomaly,56.4,29.5,30.0,103.0,IPC1
2025-08-08T14:24:24,environment,Anomaly,56.4,30.0,29.5,103.0,IPC1
2025-08-08T14:24:25,environment,Anomaly,59.3,103.0,45.0,105.0,IPC1
2025-08-08T14:24:26,environment,Anomaly,59.3,30.0,29.5,103.5,IPC1
2025-08-08T14:24:27,environment,Anomaly,55.6,29.5,30.0,103.0,IPC1
2025-08-08T14:24:28,environment,Anomaly,58.6,103.0,30.0,171.0,IPC1
2025-08-08T14:24:29,environment,Anomaly,58.6,47.5,103.5,104.5,IPC1
2025-08-08T14:24:30,environment,Anomaly,60.1,103.5,29.5,316.0,IPC1
2025-08-08T14:24:31,environment,Anomaly,60.1,103.5,316.5,316.0,IPC1
2025-08-08T14:24:32,environment,Anomaly,55.0,30.0,103.0,45.0,IPC1
2025-08-08T14:24:33,environment,Anomaly,56.5,30.0,45.0,159.0,IPC1
2025-08-08T14:24:34,environment,Anomaly,59.1,30.0,29.5,47.5,IPC1
2025-08-08T14:24:35,environment,Anomaly,59.1,30.0,29.5,171.0,IPC1
2025-08-08T14:24:36,environment,Anomaly,58.0,30.0,171.0,49.0,IPC1
2025-08-08T14:24:37,environment,Anomaly,58.0,30.0,117.5,29.5,IPC1
2025-08-08T14:24:38,environment,Anomaly,59.4,30.0,50.0,171.0,IPC1
