Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-08T14:31:35,environment,Anomaly,55.1,29.5,30.0,171.5,IPC1
2025-08-08T14:31:36,environment,Anomaly,55.1,30.0,50.0,49.5,IPC1
2025-08-08T14:31:37,environment,Anomaly,57.8,49.5,30.0,104.5,IPC1
2025-08-08T14:31:38,environment,Anomaly,58.3,30.0,117.0,103.5,IPC1
2025-08-08T14:31:39,environment,Anomaly,55.9,30.0,48.0,154.5,IPC1
2025-08-08T14:31:40,environment,Anomaly,55.1,30.0,48.0,171.5,IPC1
2025-08-08T14:31:41,environment,Anomaly,55.1,30.0,29.5,116.0,IPC1
2025-08-08T14:31:42,environment,Anomaly,55.0,103.5,29.5,30.0,IPC1
2025-08-08T14:31:43,environment,Anomaly,54.9,171.5,103.0,30.0,IPC1
2025-08-08T14:31:44,environment,Anomaly,55.9,153.0,30.0,171.5,IPC1
2025-08-08T14:31:45,environment,Anomaly,55.9,29.5,30.0,153.0,IPC1
2025-08-08T14:31:46,environment,Anomaly,55.0,30.0,29.5,47.5,IPC1
2025-08-08T14:31:47,environment,Anomaly,54.1,103.5,30.0,103.0,IPC1
2025-08-08T14:31:48,environment,Anomaly,56.2,30.0,103.0,29.5,IPC1
2025-08-08T14:31:49,environment,Anomaly,56.2,30.0,29.5,50.5,IPC1
2025-08-08T14:31:50,environment,Anomaly,55.4,29.5,104.5,171.5,IPC1
2025-08-08T14:31:51,environment,Anomaly,57.1,103.0,103.5,171.5,IPC1
2025-08-08T14:31:52,environment,Anomaly,57.1,103.5,171.5,103.0,IPC1
2025-08-08T14:31:53,environment,Anomaly,55.8,30.0,109.0,45.0,IPC1
2025-08-08T14:31:54,environment,Anomaly,55.0,30.0,29.5,104.0,IPC1
2025-08-08T14:31:55,environment,Anomaly,54.4,103.5,30.0,171.5,IPC1
2025-08-08T14:31:57,environment,Anomaly,54.4,103.5,29.5,30.0,IPC1
2025-08-08T14:31:58,environment,Anomaly,53.9,30.0,29.5,116.5,IPC1
2025-08-08T14:31:59,environment,Anomaly,54.3,30.0,48.5,153.0,IPC1
2025-08-08T14:32:00,environment,Anomaly,54.5,30.0,48.5,152.5,IPC1
2025-08-08T14:32:01,environment,Anomaly,54.5,103.5,171.5,45.0,IPC1
2025-08-08T14:32:02,environment,Anomaly,54.5,103.5,30.0,29.5,IPC1
2025-08-08T14:32:03,environment,Anomaly,54.2,29.5,30.0,103.0,IPC1
2025-08-08T14:32:04,environment,Anomaly,54.0,30.0,103.5,171.5,IPC1
2025-08-08T14:32:05,environment,Anomaly,54.0,171.5,105.0,47.5,IPC1
