Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-08T14:21:28,environment,Anomaly,76.4,30.0,29.5,45.0,IPC1
2025-08-08T14:21:29,environment,Anomaly,76.4,30.0,48.5,103.0,IPC1
2025-08-08T14:21:30,environment,Anomaly,53.4,48.0,49.0,109.0,IPC1
2025-08-08T14:21:31,environment,Anomaly,53.4,30.0,49.0,153.5,IPC1
2025-08-08T14:21:32,environment,Anomaly,54.6,30.0,105.0,103.0,IPC1
2025-08-08T14:21:33,environment,Anomaly,54.6,103.5,103.0,49.0,IPC1
2025-08-08T14:21:34,environment,Anomaly,54.1,171.5,30.0,103.0,IPC1
2025-08-08T14:21:35,environment,Anomaly,54.1,45.5,49.5,171.5,IPC1
2025-08-08T14:21:36,environment,Anomaly,53.7,30.0,29.5,49.5,IPC1
2025-08-08T14:21:37,environment,Anomaly,53.5,30.0,49.0,29.5,IPC1
2025-08-08T14:21:38,environment,Anomaly,53.5,117.5,50.5,105.5,IPC1
2025-08-08T14:21:39,environment,Anomaly,54.3,30.0,29.5,117.5,IPC1
2025-08-08T14:21:40,environment,Anomaly,54.3,30.0,29.5,44.5,IPC1
2025-08-08T14:21:41,environment,Anomaly,54.0,29.5,30.0,171.5,IPC1
2025-08-08T14:21:42,environment,Anomaly,55.6,103.5,30.0,29.5,IPC1
2025-08-08T14:21:43,environment,Anomaly,55.6,30.0,103.0,104.0,IPC1
2025-08-08T14:21:44,environment,Anomaly,53.8,171.5,48.0,30.0,IPC1
2025-08-08T14:21:45,environment,Anomaly,53.8,30.0,103.0,158.0,IPC1
2025-08-08T14:21:46,environment,Anomaly,53.6,103.0,30.0,103.5,IPC1
2025-08-08T14:21:47,environment,Anomaly,54.1,103.5,30.0,117.0,IPC1
2025-08-08T14:21:48,environment,Anomaly,54.5,30.0,103.5,48.5,IPC1
2025-08-08T14:21:49,environment,Anomaly,54.5,103.5,104.5,30.0,IPC1
2025-08-08T14:21:51,environment,Anomaly,54.8,104.5,103.0,171.5,IPC1
2025-08-08T14:21:52,environment,Anomaly,54.8,30.0,103.0,50.0,IPC1
2025-08-08T14:21:53,environment,Anomaly,54.6,30.0,103.0,171.5,IPC1
2025-08-08T14:21:54,environment,Anomaly,55.1,103.0,171.5,30.0,IPC1
2025-08-08T14:21:55,environment,Anomaly,55.1,103.5,103.0,171.5,IPC1
2025-08-08T14:21:56,environment,Anomaly,55.2,30.0,29.5,103.5,IPC1
2025-08-08T14:21:57,environment,Anomaly,55.2,29.5,30.0,153.0,IPC1
2025-08-08T14:21:58,environment,Anomaly,53.5,30.0,29.5,104.5,IPC1
