Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-08T14:25:12,environment,Anomaly,54.2,30.0,36.0,45.5,IPC1
2025-08-08T14:25:13,environment,Anomaly,53.7,30.0,104.0,29.5,IPC1
2025-08-08T14:25:14,environment,Anomaly,54.6,30.0,103.0,103.5,IPC1
2025-08-08T14:25:15,environment,Anomaly,55.5,30.0,103.5,29.5,IPC1
2025-08-08T14:25:16,environment,Anomaly,55.6,171.5,30.0,103.0,IPC1
2025-08-08T14:25:17,environment,Anomaly,55.6,29.5,171.5,103.5,IPC1
2025-08-08T14:25:18,environment,Anomaly,55.1,134.5,30.0,103.0,IPC1
2025-08-08T14:25:19,environment,Anomaly,53.9,103.5,30.0,171.5,IPC1
2025-08-08T14:25:20,environment,Anomaly,54.1,30.0,29.5,103.5,IPC1
2025-08-08T14:25:21,environment,Anomaly,54.5,29.5,30.0,50.0,IPC1
2025-08-08T14:25:22,environment,Anomaly,54.1,50.0,171.5,117.5,IPC1
2025-08-08T14:25:24,environment,Anomaly,55.7,30.0,103.5,29.5,IPC1
2025-08-08T14:25:25,environment,Anomaly,55.7,30.0,29.5,103.5,IPC1
2025-08-08T14:25:26,environment,Anomaly,55.3,30.0,116.5,103.0,IPC1
2025-08-08T14:25:27,environment,Anomaly,54.5,30.0,103.5,116.5,IPC1
2025-08-08T14:25:28,environment,Anomaly,54.7,30.0,29.5,103.5,IPC1
2025-08-08T14:25:29,environment,Anomaly,54.8,48.5,30.0,103.5,IPC1
2025-08-08T14:25:30,environment,Anomaly,55.7,103.5,103.0,29.5,IPC1
2025-08-08T14:25:31,environment,Anomaly,55.7,30.0,29.5,104.5,IPC1
2025-08-08T14:25:32,environment,Anomaly,54.3,30.0,104.0,47.5,IPC1
2025-08-08T14:25:33,environment,Anomaly,53.7,103.0,30.0,47.5,IPC1
2025-08-08T14:25:34,environment,Anomaly,54.0,30.0,103.0,171.5,IPC1
2025-08-08T14:25:35,environment,Anomaly,60.5,30.0,171.5,103.0,IPC1
2025-08-08T14:25:36,environment,Anomaly,60.5,30.0,38.5,171.5,IPC1
2025-08-08T14:25:37,environment,Anomaly,54.4,30.0,29.5,115.5,IPC1
2025-08-08T14:25:38,environment,Anomaly,54.4,30.0,103.5,29.5,IPC1
2025-08-08T14:25:39,environment,Anomaly,54.0,30.0,37.5,171.5,IPC1
2025-08-08T14:25:40,environment,Anomaly,54.0,30.0,171.5,29.5,IPC1
2025-08-08T14:25:41,environment,Anomaly,56.4,30.0,117.5,29.5,IPC1
2025-08-08T14:25:42,environment,Anomaly,56.4,30.0,29.5,103.0,IPC1
