Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-05T23:42:50,gripper,NORMAL,73.2,1550.0,1550.5,1549.5,IPC1
2025-08-05T23:42:51,gripper,NORMAL,73.2,1550.5,1550.0,1551.0,IPC1
2025-08-05T23:42:52,environment,NORMAL,39.2,200.0,199.5,48.0,IPC1
2025-08-05T23:42:53,environment,NORMAL,36.8,200.0,46.0,47.5,IPC1
2025-08-05T23:42:54,environment,NORMAL,37.5,200.0,48.0,48.5,IPC1
2025-08-05T23:42:55,gripper,NORMAL,38.7,200.0,48.0,48.5,IPC1
2025-08-05T23:42:56,gripper,NORMAL,37.0,200.0,47.5,47.0,IPC1
2025-08-05T23:42:57,elevator,NORMAL,41.2,200.0,47.0,47.5,IPC1
2025-08-05T23:42:58,environment,NORMAL,44.1,200.0,48.0,47.0,IPC1
2025-08-05T23:42:59,environment,NORMAL,44.2,200.0,47.5,91.0,IPC1
2025-08-05T23:43:00,environment,NORMAL,44.9,200.0,199.5,47.0,IPC1
2025-08-05T23:43:01,elevator,NORMAL,38.0,200.0,48.0,47.0,IPC1
2025-08-05T23:43:02,elevator,NORMAL,39.5,200.0,48.0,46.5,IPC1
2025-08-05T23:43:04,environment,NORMAL,38.3,200.0,239.0,48.5,IPC1
2025-08-05T23:43:05,elevator,NORMAL,39.2,200.0,48.0,48.5,IPC1
2025-08-05T23:43:06,environment,NORMAL,41.6,200.0,48.0,46.5,IPC1
2025-08-05T23:43:07,environment,NORMAL,42.8,200.0,47.5,48.0,IPC1
2025-08-05T23:43:08,environment,NORMAL,41.8,200.0,47.0,47.5,IPC1
2025-08-05T23:43:09,environment,NORMAL,38.5,200.0,48.0,47.0,IPC1
2025-08-05T23:43:10,environment,NORMAL,37.4,200.0,48.0,47.0,IPC1
2025-08-05T23:43:11,environment,NORMAL,37.8,200.0,48.0,47.0,IPC1
2025-08-05T23:43:12,environment,NORMAL,37.7,200.0,47.5,140.0,IPC1
2025-08-05T23:43:13,environment,NORMAL,36.7,200.0,48.0,139.5,IPC1
2025-08-05T23:43:14,environment,NORMAL,37.6,200.0,48.0,47.5,IPC1
2025-08-05T23:43:15,environment,NORMAL,38.1,200.0,48.0,48.5,IPC1
2025-08-05T23:43:16,environment,NORMAL,38.8,200.0,48.0,48.5,IPC1
2025-08-05T23:43:17,elevator,NORMAL,37.0,200.0,199.5,280.0,IPC1
2025-08-05T23:43:18,environment,NORMAL,36.8,200.0,48.0,47.5,IPC1
2025-08-05T23:43:19,environment,NORMAL,37.1,200.0,48.0,325.5,IPC1
2025-08-05T23:43:20,environment,NORMAL,37.0,200.0,48.0,47.0,IPC1
2025-08-05T23:43:25,environment,NORMAL,47.6,48.0,200.0,199.5,IPC1
2025-08-05T23:43:26,environment,NORMAL,48.2,200.0,47.0,47.5,IPC1
2025-08-05T23:43:27,environment,NORMAL,38.4,200.0,48.0,143.5,IPC1
2025-08-05T23:43:28,environment,NORMAL,37.6,200.0,48.0,141.5,IPC1
2025-08-05T23:43:29,environment,NORMAL,72.9,1668.5,1669.0,1668.0,IPC1
2025-08-05T23:43:30,environment,NORMAL,73.0,1668.5,1669.0,1668.0,IPC1
2025-08-05T23:43:31,elevator,NORMAL,37.8,200.0,48.5,327.5,IPC1
2025-08-05T23:43:32,environment,NORMAL,39.3,200.0,48.0,201.0,IPC1
2025-08-05T23:43:33,environment,NORMAL,39.2,200.0,48.0,47.0,IPC1
2025-08-05T23:43:34,environment,NORMAL,36.8,200.0,48.0,47.5,IPC1
2025-08-05T23:43:35,environment,NORMAL,37.3,200.0,47.5,199.5,IPC1
2025-08-05T23:43:36,environment,NORMAL,37.8,200.0,189.0,281.5,IPC1
2025-08-05T23:43:37,environment,NORMAL,38.3,200.0,48.0,48.5,IPC1
2025-08-05T23:43:38,environment,NORMAL,39.5,200.0,48.0,47.0,IPC1
2025-08-05T23:43:39,elevator,NORMAL,38.4,200.0,48.0,47.5,IPC1
2025-08-05T23:43:40,environment,NORMAL,39.6,200.0,143.5,47.5,IPC1
2025-08-05T23:43:41,elevator,ANOMALY,49.7,200.0,48.0,47.5,IPC1
2025-08-05T23:43:42,environment,NORMAL,50.0,200.0,48.0,199.5,IPC1
2025-08-05T23:43:43,environment,NORMAL,44.0,200.0,76.5,48.0,IPC1
2025-08-05T23:43:44,environment,NORMAL,45.0,200.0,76.5,200.5,IPC1
2025-08-05T23:43:45,environment,NORMAL,38.6,200.0,48.0,48.5,IPC1
2025-08-05T23:43:46,environment,NORMAL,38.0,200.0,48.0,47.5,IPC1
2025-08-05T23:43:47,environment,NORMAL,38.2,200.0,48.0,188.0,IPC1
2025-08-05T23:43:48,environment,NORMAL,39.8,200.0,200.5,198.5,IPC1
2025-08-05T23:43:49,environment,NORMAL,38.9,200.0,200.5,73.0,IPC1
2025-08-05T23:43:50,environment,NORMAL,37.7,200.0,48.0,48.5,IPC1
2025-08-05T23:43:51,elevator,NORMAL,37.9,200.0,48.0,200.5,IPC1
2025-08-05T23:43:52,environment,NORMAL,37.8,200.0,48.0,47.5,IPC1
2025-08-05T23:43:53,environment,NORMAL,71.0,199.0,199.5,196.0,IPC1
2025-08-05T23:43:54,environment,NORMAL,71.0,77.5,78.5,76.5,IPC1
2025-08-05T23:44:00,environment,NORMAL,55.2,76.0,76.5,75.5,IPC1
2025-08-05T23:44:01,environment,NORMAL,39.3,200.0,143.0,47.5,IPC1
2025-08-05T23:44:02,environment,NORMAL,37.8,200.0,199.5,47.5,IPC1
2025-08-05T23:44:03,environment,NORMAL,36.9,200.0,48.5,199.5,IPC1
2025-08-05T23:44:04,environment,NORMAL,36.2,200.0,48.0,199.5,IPC1
