Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-13T14:35:35,environment,1.00,Anomaly,-0.92,63.31,358.37,303.69,481.14,556.11,428.71,RPB1,-314.24,136.33,28.36,30.71,19.99,7.33,6.85,-1.37,-0.10,2.11,3.88,-1.20,-2.26
2025-08-13T14:35:36,environment,1.00,Anomaly,-0.92,63.16,350.02,400.69,632.70,453.06,552.20,RPB1,-322.14,141.69,28.47,31.55,18.67,3.73,7.45,1.35,-0.15,0.21,3.44,0.67,-0.67
2025-08-13T14:35:37,environment,1.00,Anomaly,-0.92,63.48,354.11,422.92,610.72,133.02,490.64,RPB1,-319.73,141.54,27.98,32.43,17.01,2.23,11.32,2.43,-0.70,0.43,3.32,2.09,-0.37
2025-08-13T14:35:38,environment,1.00,Anomaly,-0.92,63.31,358.51,484.69,775.55,580.39,1719.72,RPB1,-329.56,136.87,34.21,34.60,20.20,5.10,12.06,2.46,-1.15,1.26,4.15,0.33,-0.58
2025-08-13T14:35:39,environment,1.00,Anomaly,-0.92,63.86,358.65,499.75,268.11,430.79,0.00,RPB1,-324.63,144.61,28.04,29.82,20.61,5.45,13.19,2.57,0.24,1.89,5.79,0.98,-1.73
2025-08-13T14:35:40,environment,1.00,Anomaly,-0.92,64.10,326.19,603.17,395.61,521.69,719.97,RPB1,-316.42,142.04,23.82,31.05,21.77,6.64,11.22,2.06,1.50,2.90,6.88,0.40,-2.84
2025-08-13T14:35:41,environment,1.00,Anomaly,-0.92,63.31,400.15,319.56,455.71,0.00,0.00,RPB1,-328.76,134.55,30.50,36.29,25.43,7.78,6.05,-0.00,2.76,5.10,5.16,-2.85,-3.40
2025-08-13T14:35:43,environment,1.00,Anomaly,-0.92,63.52,360.19,457.58,300.08,596.69,513.23,RPB1,-329.92,133.88,33.92,33.07,29.67,3.91,5.96,-5.34,5.43,5.92,3.63,-4.56,-2.79
2025-08-13T14:35:44,environment,1.00,Anomaly,-0.92,63.22,390.17,608.69,305.26,444.40,513.10,RPB1,-323.86,125.08,36.71,34.55,32.88,0.22,8.51,-7.67,6.63,2.96,2.33,-4.29,-0.04
2025-08-13T14:35:45,environment,1.00,Anomaly,-0.92,62.82,376.52,314.09,226.59,491.16,674.93,RPB1,-325.63,122.37,33.75,38.93,32.66,3.44,5.67,-1.66,6.48,-0.43,2.93,-1.06,1.07
