Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-13T13:00:26,environment,1.00,Normal,,69.19,354.92,461.36,405.90,514.31,302.73,RPB1,-346.25,119.72,40.96,30.25,22.46,6.40,11.06,7.25,2.61,2.19,4.60,2.01,1.14
2025-08-13T13:00:27,environment,1.00,Normal,,69.10,346.75,457.69,398.32,514.29,RPB1,-349.05,116.84,43.95,29.74,23.35,7.97,9.44,6.26,2.82,1.11,3.97,1.73,0.97
2025-08-13T13:00:28,environment,1.00,Normal,,60.09,358.10,442.94,304.83,500.46,RPB1,-370.14,122.98,45.81,29.60,24.53,8.06,9.67,6.65,3.91,0.43,3.02,2.06,0.65
2025-08-13T13:00:29,environment,1.00,Normal,,60.06,359.02,439.96,304.91,524.97,RPB1,-370.32,123.09,45.96,29.93,23.66,9.01,9.58,5.90,3.87,0.29,3.02,1.82,-0.34
2025-08-13T13:00:30,environment,1.00,Normal,,60.16,310.41,448.78,364.42,656.59,501.00,RPB1,-372.75,126.14,44.72,29.36,23.92,8.94,10.20,6.22,2.87,1.25,3.77,1.62,0.23
2025-08-13T13:00:31,environment,1.00,Normal,,60.31,349.33,444.13,505.43,568.19,RPB1,-376.44,128.32,43.04,28.89,25.18,8.57,10.29,6.73,3.73,1.34,3.41,3.13,2.77
2025-08-13T13:00:32,environment,1.00,Normal,,62.70,361.50,311.05,429.53,527.67,RPB1,-348.20,125.23,40.53,30.55,18.87,4.30,9.72,3.42,2.48,-0.33,3.95,3.76,3.07
2025-08-13T13:00:33,environment,1.00,Normal,,65.61,319.90,457.26,405.01,RPB1,-313.04,127.55,31.00,35.02,16.21,-4.07,10.25,0.50,-0.24,-3.84,2.28,3.65,1.92
2025-08-13T13:00:34,environment,1.00,Normal,,64.47,490.67,369.52,729.70,545.22,RPB1,-329.50,123.02,31.95,35.13,21.82,-0.43,9.78,2.96,1.56,-2.94,1.94,4.24,0.51
2025-08-13T13:00:35,environment,1.00,Normal,,62.79,320.29,444.42,390.40,528.38,RPB1,-347.87,122.19,39.24,36.78,23.45,2.44,9.12,4.07,1.72,-2.02,3.71,2.85,0.80
