Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-12T13:32:42,gripper,Normal,56.44,594.00,595.50,596.00,IPC1
2025-08-12T13:32:43,environment,Normal,58.69,596.00,613.50,594.00,IPC1
2025-08-12T13:32:44,environment,Normal,56.70,613.50,613.00,611.00,IPC1
2025-08-12T13:32:45,environment,Normal,55.36,490.00,489.50,489.00,IPC1
2025-08-12T13:32:46,environment,Anomaly,62.23,530.00,540.50,541.50,IPC1
2025-08-12T13:32:47,mast,Anomaly,74.16,750.50,750.00,751.00,IPC1
2025-08-12T13:32:48,mast,Anomaly,73.62,750.50,751.00,751.50,IPC1
2025-08-12T13:32:49,environment,Normal,50.58,627.00,6000.00,562.00,IPC1
2025-08-12T13:32:50,environment,Normal,49.96,627.50,6000.00,509.50,IPC1
2025-08-12T13:32:51,gripper,Normal,53.08,2818.00,2817.50,2820.00,IPC1
