Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-12T11:53:13,gripper,Anomaly,86.09,667.00,674.00,676.00,IPC1
2025-08-12T11:53:14,gripper,Anomaly,80.30,675.50,676.50,676.00,IPC1
2025-08-12T11:53:15,environment,Anomaly,79.53,520.00,519.50,514.00,IPC1
2025-08-12T11:53:16,environment,Anomaly,82.24,517.00,517.50,523.50,IPC1
2025-08-12T11:53:17,gripper,Anomaly,84.59,483.50,649.50,647.00,IPC1
2025-08-12T11:53:18,gripper,Anomaly,84.66,483.50,585.00,486.50,IPC1
2025-08-12T11:53:19,gripper,Anomaly,78.83,559.00,558.50,583.50,IPC1
2025-08-12T11:53:20,gripper,Anomaly,79.51,513.50,487.50,514.00,IPC1
2025-08-12T11:53:22,gripper,Anomaly,81.03,514.00,519.00,526.00,IPC1
2025-08-12T11:53:23,gripper,Anomaly,75.17,560.50,518.50,557.00,IPC1
