Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-12T11:21:55,environment,Anomaly,78.59,451.50,450.00,452.00,IPC1
2025-08-12T11:21:56,environment,Anomaly,78.55,507.50,512.50,502.50,IPC1
2025-08-12T11:21:57,environment,Normal,56.04,482.00,483.00,490.00,IPC1
2025-08-12T11:21:58,environment,Normal,59.43,468.50,469.00,465.00,IPC1
2025-08-12T11:21:59,environment,Anomaly,62.16,506.00,504.50,506.50,IPC1
2025-08-12T11:22:00,elevator,Anomaly,89.53,1000.00,1000.50,999.50,IPC1
2025-08-12T11:22:01,elevator,Anomaly,94.11,1000.00,1000.50,1001.00,IPC1
2025-08-12T11:22:02,elevator,Anomaly,94.87,1000.00,1000.50,999.50,IPC1
2025-08-12T11:22:03,elevator,Anomaly,94.88,1000.00,999.50,1000.50,IPC1
2025-08-12T11:22:05,elevator,Anomaly,93.73,1000.00,1000.50,999.50,IPC1
