Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-11T16:33:07,environment,Anomaly,68.1,405.0,404.5,455.0,IPC1
2025-08-11T16:33:08,environment,Anomaly,67.7,405.0,607.5,441.5,IPC1
2025-08-11T16:33:09,environment,Anomaly,68.0,405.0,551.5,607.5,IPC1
2025-08-11T16:33:10,environment,Anomaly,68.0,406.0,607.0,607.5,IPC1
2025-08-11T16:33:11,environment,Anomaly,67.4,405.0,607.0,404.5,IPC1
2025-08-11T16:33:12,environment,Anomaly,67.2,405.0,454.0,404.0,IPC1
2025-08-11T16:33:13,environment,Anomaly,67.7,400.0,454.0,607.5,IPC1
2025-08-11T16:33:14,environment,Anomaly,67.6,405.0,607.0,688.0,IPC1
2025-08-11T16:33:15,environment,Anomaly,67.0,607.0,607.5,446.0,IPC1
2025-08-11T16:33:16,environment,Anomaly,67.5,454.0,607.5,498.5,IPC1
