Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-12T11:22:48,environment,Anomaly,67.10,446.50,430.00,452.00,IPC1
2025-08-12T11:22:49,environment,Anomaly,69.40,681.50,679.00,679.50,IPC1
2025-08-12T11:22:50,gripper,Anomaly,68.92,682.50,689.50,1576.50,IPC1
2025-08-12T11:22:51,gripper,Anomaly,62.06,450.50,458.50,459.50,IPC1
2025-08-12T11:22:52,gripper,Normal,58.54,10050.00,493.00,496.50,IPC1
2025-08-12T11:22:53,gripper,Normal,53.22,10050.00,565.00,568.00,IPC1
2025-08-12T11:22:54,gripper,Normal,52.81,10050.00,11025.00,10163.50,IPC1
2025-08-12T11:22:55,gripper,Normal,52.41,10050.00,11025.00,10163.50,IPC1
2025-08-12T11:22:56,gripper,Normal,50.80,10050.00,11025.00,10163.50,IPC1
2025-08-12T11:22:57,gripper,Normal,50.67,10050.00,11025.00,6115.00,IPC1
