Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-12T13:16:04,gripper,Normal,53.08,896.50,896.00,897.00,IPC1
2025-08-12T13:16:05,gripper,Normal,54.98,622.00,622.50,629.50,IPC1
2025-08-12T13:16:06,environment,Normal,56.39,687.50,679.00,684.50,IPC1
2025-08-12T13:16:07,environment,Normal,56.00,685.50,687.50,402.00,IPC1
2025-08-12T13:16:08,environment,Anomaly,60.04,613.50,460.50,461.00,IPC1
2025-08-12T13:16:09,mast,Normal,58.90,460.50,613.50,461.00,IPC1
2025-08-12T13:16:10,environment,Normal,54.39,418.50,412.00,413.00,IPC1
2025-08-12T13:16:11,environment,Normal,58.08,418.50,467.00,2349.50,IPC1
2025-08-12T13:16:12,environment,Normal,58.11,418.50,422.50,420.50,IPC1
2025-08-12T13:16:13,environment,Normal,57.79,415.00,418.00,418.50,IPC1
