Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-12T12:40:29,mast,Anomaly,80.07,7280.00,7285.50,7281.00,IPC1
2025-08-12T12:40:30,gripper,Anomaly,80.01,7281.00,7277.50,7283.50,IPC1
2025-08-12T12:40:31,gripper,Normal,54.82,5649.50,5648.00,5643.00,IPC1
2025-08-12T12:40:32,gripper,Normal,54.94,5643.00,5649.50,5644.50,IPC1
2025-08-12T12:40:33,gripper,Normal,54.32,641.00,621.50,559.00,IPC1
2025-08-12T12:40:34,gripper,Normal,54.55,563.00,560.00,558.50,IPC1
2025-08-12T12:40:35,gripper,Normal,57.14,2124.00,3283.50,2105.50,IPC1
2025-08-12T12:40:36,shuttle,Normal,59.24,1682.00,2105.50,2140.00,IPC1
2025-08-12T12:40:37,shuttle,Normal,58.04,2062.00,2373.00,2046.50,IPC1
2025-08-12T12:40:38,gripper,Normal,55.06,1174.50,508.00,5648.00,IPC1
