Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-11T16:44:24,environment,Anomaly,67.5,447.5,442.5,441.0,IPC1
2025-08-11T16:44:25,environment,Anomaly,66.8,405.0,465.0,457.0,IPC1
2025-08-11T16:44:27,environment,Anomaly,66.3,405.0,440.5,524.5,IPC1
2025-08-11T16:44:28,environment,Anomaly,66.3,441.0,440.5,417.5,IPC1
2025-08-11T16:44:29,environment,Anomaly,66.6,405.0,439.0,530.0,IPC1
2025-08-11T16:44:30,environment,Anomaly,66.7,405.0,438.5,488.0,IPC1
2025-08-11T16:44:31,environment,Anomaly,66.9,446.0,454.0,440.0,IPC1
2025-08-11T16:44:32,environment,Anomaly,67.0,439.5,405.0,448.0,IPC1
2025-08-11T16:44:33,environment,Anomaly,66.4,405.0,437.0,448.0,IPC1
2025-08-11T16:44:34,environment,Anomaly,66.7,437.5,435.5,438.5,IPC1
