Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-12T11:40:24,environment,Normal,49.06,6115.50,11025.00,10163.50,IPC1
2025-08-12T11:40:25,environment,Normal,49.87,10050.00,11025.00,6000.00,IPC1
2025-08-12T11:40:26,environment,Normal,49.97,10050.00,6000.00,11025.00,IPC1
2025-08-12T11:40:27,environment,Normal,49.51,10050.00,6000.00,11025.00,IPC1
2025-08-12T11:40:28,environment,Normal,49.79,10050.00,6000.00,11025.00,IPC1
2025-08-12T11:40:30,environment,Normal,49.98,10050.00,11025.00,6000.00,IPC1
2025-08-12T11:40:31,environment,Normal,49.92,10050.00,11025.00,6000.00,IPC1
2025-08-12T11:40:32,environment,Normal,49.97,10050.00,11025.00,6000.00,IPC1
2025-08-12T11:40:33,environment,Normal,50.18,10050.00,11025.00,6000.00,IPC1
2025-08-12T11:40:34,environment,Normal,50.22,10050.00,11025.00,6000.00,IPC1
