Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-12T12:58:32,environment,Normal,51.05,507.00,481.00,10050.00,IPC1
2025-08-12T12:58:33,environment,Normal,50.95,10050.00,683.50,574.50,IPC1
2025-08-12T12:58:34,gripper,Normal,51.10,574.00,559.00,10050.00,IPC1
2025-08-12T12:58:35,environment,Normal,51.33,513.50,10050.00,626.00,IPC1
2025-08-12T12:58:36,environment,Anomaly,82.57,418.50,417.50,419.00,IPC1
2025-08-12T12:58:37,gripper,Anomaly,82.57,419.00,418.00,418.50,IPC1
2025-08-12T12:58:38,gripper,Normal,51.67,1056.00,10050.00,565.00,IPC1
2025-08-12T12:58:39,gripper,Normal,50.17,10050.00,585.50,556.00,IPC1
2025-08-12T12:58:40,gripper,Normal,50.53,10050.00,563.50,673.00,IPC1
2025-08-12T12:58:41,gripper,Anomaly,63.24,556.00,556.50,624.00,IPC1
