Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-11T16:44:04,environment,Anomaly,76.3,558.5,553.0,558.0,IPC1
2025-08-11T16:44:05,environment,Anomaly,76.2,558.5,536.5,557.0,IPC1
2025-08-11T16:44:06,environment,Anomaly,66.5,405.0,607.5,607.0,IPC1
2025-08-11T16:44:07,environment,Anomaly,67.0,405.0,607.0,435.0,IPC1
2025-08-11T16:44:08,environment,Anomaly,67.3,482.0,457.5,404.5,IPC1
2025-08-11T16:44:09,environment,Anomaly,66.9,405.0,423.0,474.0,IPC1
2025-08-11T16:44:10,environment,Anomaly,66.7,405.0,607.5,484.0,IPC1
2025-08-11T16:44:11,environment,Anomaly,66.8,607.0,484.0,607.5,IPC1
2025-08-11T16:44:12,environment,Anomaly,67.0,405.0,607.0,607.5,IPC1
2025-08-11T16:44:13,environment,Anomaly,66.9,405.0,607.5,689.0,IPC1
