Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-12T12:53:35,gripper,Anomaly,64.69,792.00,791.50,793.00,IPC1
2025-08-12T12:53:36,environment,Anomaly,65.12,1890.50,1898.00,1887.50,IPC1
2025-08-12T12:53:37,environment,Anomaly,64.43,1890.50,1887.50,1884.50,IPC1
2025-08-12T12:53:38,gripper,Anomaly,66.49,2092.50,2093.00,2092.00,IPC1
2025-08-12T12:53:39,environment,Anomaly,68.37,2093.00,2092.50,2092.00,IPC1
2025-08-12T12:53:40,environment,Anomaly,65.07,2354.00,2003.50,2000.00,IPC1
2025-08-12T12:53:41,environment,Anomaly,66.11,1891.50,1892.00,1892.50,IPC1
2025-08-12T12:53:42,environment,Anomaly,66.24,1892.00,1891.50,1892.50,IPC1
2025-08-12T12:53:43,environment,Anomaly,62.42,2339.50,1415.50,2112.00,IPC1
2025-08-12T12:53:44,environment,Anomaly,62.68,1206.00,1192.00,3111.50,IPC1
