Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-12T11:33:12,elevator,Anomaly,94.31,1000.00,1000.50,999.50,IPC1
2025-08-12T11:33:13,elevator,Anomaly,92.79,1000.00,999.50,1000.50,IPC1
2025-08-12T11:33:14,mast,Anomaly,86.30,1000.00,999.50,1000.50,IPC1
2025-08-12T11:33:15,environment,Normal,49.96,10050.00,6000.00,10163.50,IPC1
2025-08-12T11:33:16,environment,Normal,49.21,10050.00,11025.00,6000.00,IPC1
2025-08-12T11:33:17,environment,Normal,49.25,10050.00,11025.00,6000.00,IPC1
2025-08-12T11:33:18,environment,Normal,50.10,10050.00,11025.00,6000.00,IPC1
2025-08-12T11:33:19,environment,Normal,50.23,10050.00,6000.00,11025.00,IPC1
2025-08-12T11:33:20,environment,Normal,49.45,10050.00,6000.00,11025.00,IPC1
2025-08-12T11:33:21,environment,Normal,48.95,10050.00,11025.00,10163.50,IPC1
