Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-11T10:52:11,environment,Anomaly,108.0,405.0,402.0,407.5,IPC1
2025-08-11T10:52:12,environment,Anomaly,108.0,400.5,406.0,405.0,IPC1
2025-08-11T10:52:13,environment,Anomaly,86.1,444.5,445.0,592.5,IPC1
2025-08-11T10:52:14,environment,Anomaly,86.4,448.5,404.5,406.5,IPC1
2025-08-11T10:52:15,environment,Anomaly,86.4,404.5,426.5,448.5,IPC1
2025-08-11T10:52:16,environment,Anomaly,86.9,426.0,428.5,431.0,IPC1
2025-08-11T10:52:17,environment,Anomaly,89.7,431.0,431.5,436.0,IPC1
2025-08-11T10:52:18,environment,Anomaly,89.7,439.0,418.5,422.5,IPC1
2025-08-11T10:52:19,environment,Anomaly,86.4,446.0,404.5,406.0,IPC1
2025-08-11T10:52:20,environment,Anomaly,86.4,428.5,426.5,404.5,IPC1
2025-08-11T10:52:21,environment,Anomaly,85.9,411.5,429.0,444.0,IPC1
2025-08-11T10:52:22,environment,Anomaly,90.7,401.0,403.5,514.0,IPC1
2025-08-11T10:52:23,environment,Anomaly,90.7,403.5,401.0,404.0,IPC1
2025-08-11T10:52:24,environment,Anomaly,86.4,448.0,404.5,549.5,IPC1
2025-08-11T10:52:25,environment,Anomaly,92.9,458.0,560.0,449.0,IPC1
2025-08-11T10:52:26,environment,Anomaly,92.9,458.0,559.5,560.0,IPC1
2025-08-11T10:52:27,environment,Anomaly,91.5,462.5,457.5,470.5,IPC1
2025-08-11T10:52:28,environment,Anomaly,91.5,434.5,470.0,437.5,IPC1
2025-08-11T10:52:29,environment,Anomaly,93.1,443.0,444.5,450.5,IPC1
2025-08-11T10:52:30,environment,Anomaly,93.1,450.0,443.5,445.0,IPC1
2025-08-11T10:52:31,environment,Anomaly,88.6,436.0,444.5,435.5,IPC1
2025-08-11T10:52:33,environment,Anomaly,88.6,436.0,449.0,442.5,IPC1
2025-08-11T10:52:34,environment,Anomaly,88.2,448.0,450.5,451.5,IPC1
2025-08-11T10:52:35,environment,Anomaly,92.2,444.0,448.0,450.5,IPC1
2025-08-11T10:52:36,environment,Anomaly,92.2,450.5,448.0,444.0,IPC1
