Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-12T11:25:26,environment,Anomaly,71.55,585.50,585.00,584.50,IPC1
2025-08-12T11:25:27,gripper,Anomaly,71.59,585.00,584.50,585.50,IPC1
2025-08-12T11:25:28,gripper,Normal,53.78,560.50,572.00,560.00,IPC1
2025-08-12T11:25:29,environment,Normal,52.07,541.50,532.00,539.00,IPC1
2025-08-12T11:25:30,environment,Anomaly,67.27,522.00,482.00,566.50,IPC1
2025-08-12T11:25:31,environment,Anomaly,67.16,482.50,482.00,589.50,IPC1
2025-08-12T11:25:32,environment,Normal,49.62,520.50,438.50,10050.00,IPC1
2025-08-12T11:25:33,environment,Normal,48.95,520.50,438.50,10050.00,IPC1
2025-08-12T11:25:34,environment,Normal,44.79,10050.00,10163.50,11025.00,IPC1
2025-08-12T11:25:35,environment,Anomaly,62.95,494.00,493.50,494.50,IPC1
